"","env","meristem","asv_name","s.env","s.meristem","index","stat","p.value","prev.env","prev.meristem","sp.env","sp.meristem","Domain","Phylum","Class","Order","Family","Genus","Species"
"1",0.139503036428618,0.962299298069163,"ASV1",0,1,2,0.962299298069163,0.001,0.0244602780979283,0.975539721902072,0.795620437956204,0.949238578680203,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Persicirhabdus",NA
"2",0.159908847778607,0.950167092751395,"ASV2",0,1,2,0.950167092751395,0.001,0.0437900628113723,0.956209937188628,0.583941605839416,0.944162436548223,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maribacter",NA
"3",0.241839944089678,0.942214529284508,"ASV3",0,1,2,0.942214529284508,0.001,0.0843437739194725,0.915656226080528,0.693430656934307,0.969543147208122,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Litorimonas",NA
"4",0.155800750153879,0.871565438557099,"ASV4",0,1,2,0.871565438557099,0.001,0.0468383197682544,0.953161680231746,0.518248175182482,0.796954314720812,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Cocleimonas",NA
"5",0.18867114744523,0.928845071790925,"ASV6",0,1,2,0.928845071790925,0.001,0.0451552023826578,0.954844797617342,0.788321167883212,0.903553299492386,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","Thiohalorhabdaceae","Granulosicoccus",NA
"6",0.151680118427021,0.925476796622352,"ASV7",0,1,2,0.925476796622352,0.001,0.0358174953484866,0.964182504651513,0.642335766423358,0.888324873096447,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonadaceae",NA
"7",0.0929547498528802,0.755914396936947,"ASV11",0,1,2,0.755914396936947,0.001,0.0295940054067245,0.970405994593275,0.291970802919708,0.588832487309645,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Ectothiorhodospiraceae","Ectothiorhodospiraceae",NA
"8",0.348213681485022,0.777982107647804,"ASV16",0,1,2,0.777982107647804,0.002,0.148318117967404,0.851681882032596,0.817518248175182,0.710659898477157,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea",NA
"9",0.247291854822238,0.714828104716294,"ASV19",0,1,2,0.714828104716294,0.001,0.139633280336915,0.860366719663085,0.437956204379562,0.593908629441624,"Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Blastopirellula",NA
"10",0.671410973087487,0.176825815227151,"ASV20",1,0,1,0.328589026912513,0.001,0.846008208016072,0.153991791983928,0.532846715328467,0.203045685279188,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Kordia",NA
"11",0.648434443806903,0.0779819999994484,"ASV21",1,0,1,0.351565556193097,0.001,0.960066837072965,0.039933162927035,0.437956204379562,0.152284263959391,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS3a_marine_group",NA
"12",0.640725531143571,0.0960151318500128,"ASV22",1,0,1,0.359274468856429,0.001,0.937375020958533,0.062624979041467,0.437956204379562,0.147208121827411,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia",NA
"13",0.501973858646707,0.67031448652593,"ASV27",0,1,2,0.67031448652593,0.347,0.313826840025081,0.686173159974919,0.802919708029197,0.654822335025381,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae",NA
"14",0.395825905466404,0.713027286646256,"ASV28",0,1,2,0.713027286646256,0.013,0.198749131472657,0.801250868527343,0.788321167883212,0.634517766497462,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Roseibacillus",NA
"15",0.122639415091037,0.716928083713688,"ASV29",0,1,2,0.716928083713688,0.001,0.0710530475979456,0.928946952402054,0.211678832116788,0.553299492385787,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Marixanthomonas",NA
"16",0.598712308600592,0.0650684014396946,"ASV30",1,0,1,0.401287691399408,0.001,0.944394821160953,0.0556051788390465,0.37956204379562,0.0761421319796954,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Planktomarina",NA
"17",0.833233320253744,0.0837908015087471,"ASV33",1,0,1,0.166766679746256,0.001,0.970571978973549,0.0294280210264514,0.715328467153285,0.238578680203046,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter_4",NA
"18",0.8859650017998,0.126958163421529,"ASV35",1,0,1,0.1140349982002,0.001,0.943297858462582,0.0567021415374182,0.832116788321168,0.284263959390863,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Loktanella",NA
"19",0.842209881697921,0.13719548642203,"ASV36",1,0,1,0.157790118302079,0.001,0.899782365015358,0.100217634984642,0.788321167883212,0.187817258883249,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Arcticiflavibacter",NA
"20",0.777692099647844,0.086552217600825,"ASV37",1,0,1,0.222307900352156,0.001,0.952394083380347,0.0476059166196532,0.635036496350365,0.157360406091371,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amylibacter",NA
"21",0.789725925407665,0.200511359305159,"ASV39",1,0,1,0.210274074592335,0.001,0.908961533029319,0.0910384669706814,0.686131386861314,0.441624365482233,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Dokdonia",NA
"22",0.818297461498629,0.484354838956771,"ASV40",1,0,1,0.181702538501371,0.001,0.674534343844329,0.325465656155671,0.992700729927007,0.720812182741117,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Saprospiraceae",NA
"23",0.601364012024527,0.417038381062825,"ASV41",1,0,1,0.398635987975473,0.024,0.619306230865978,0.380693769134022,0.583941605839416,0.456852791878173,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Psychromonas",NA
"24",0.60565910429465,0.577337392717083,"ASV42",1,0,1,0.39434089570535,0.767,0.502547442342546,0.497452557657454,0.72992700729927,0.67005076142132,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Colwellia",NA
"25",0.777691367758214,0.0903312778265696,"ASV43",1,0,1,0.222308632241786,0.001,0.963466619738754,0.0365333802612463,0.627737226277372,0.223350253807107,"Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Phormidesmiaceae","Phormidesmis_ANT.LACV5.1",NA
"26",0.612599915664425,0.0813683624216999,"ASV44",1,0,1,0.387400084335575,0.001,0.934785017528587,0.0652149824714127,0.401459854014599,0.101522842639594,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS5_marine_group",NA
"27",0.368853368502196,0.512118569233717,"ASV45",0,1,2,0.512118569233717,0.458,0.282412645778668,0.717587354221332,0.481751824817518,0.365482233502538,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Colwelliaceae","Thalassotalea",NA
"28",0.620667377568514,0.131806400201541,"ASV50",1,0,1,0.379332622431486,0.001,0.90993508827854,0.0900649117214596,0.423357664233577,0.192893401015228,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter_1",NA
"29",0.464872426339215,0.00815902571279932,"ASV51",1,0,1,0.535127573660785,0.001,0.986885768985322,0.0131142310146777,0.218978102189781,0.0050761421319797,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aliiglaciecola",NA
"30",0.697326518392407,0.140486306089028,"ASV53",1,0,1,0.302673481607593,0.001,0.93828458360139,0.0617154163986097,0.518248175182482,0.319796954314721,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Umboniibacter",NA
"31",0.506134719704417,0.45999802068155,"ASV54",1,0,1,0.493865280295583,0.589,0.412889559590197,0.587110440409803,0.62043795620438,0.360406091370558,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hellea",NA
"32",0.684965551918881,0.289548818001383,"ASV56",1,0,1,0.315034448081119,0.001,0.79354764941023,0.20645235058977,0.591240875912409,0.406091370558376,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Pseudoalteromonas",NA
"33",0.933932644213736,0.219890606955651,"ASV57",1,0,1,0.0660673557862644,0.001,0.891757725359285,0.108242274640715,0.978102189781022,0.446700507614213,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacteriaceae",NA
"34",0.603996753890983,0.497771510313078,"ASV58",1,0,1,0.396003246109017,0.313,0.526097418772481,0.473902581227519,0.693430656934307,0.522842639593909,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Algitalea",NA
"35",0.232112834123822,0.419289321705144,"ASV59",0,1,2,0.419289321705144,0.127,0.320915755817566,0.679084244182434,0.167883211678832,0.258883248730964,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Psychrobium",NA
"36",0.48604553460729,0.452581385345838,"ASV60",1,0,1,0.51395446539271,0.769,0.475954644919132,0.524045355080868,0.496350364963504,0.390862944162437,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter",NA
"37",0.129645906651428,0.420797400958528,"ASV61",0,1,2,0.420797400958528,0.023,0.127928020681749,0.872071979318251,0.131386861313869,0.203045685279188,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Olleya",NA
"38",0.649864822054384,0.359163261927558,"ASV62",1,0,1,0.350135177945616,0.001,0.609036076961024,0.390963923038976,0.693430656934307,0.32994923857868,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingorhabdus",NA
"39",0.620642783958414,0.0405586030555593,"ASV63",1,0,1,0.379357216041586,0.001,0.959491868060221,0.0405081319397787,0.401459854014599,0.0406091370558376,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Boseongicola",NA
"40",0.524159755123547,0.386219262179809,"ASV65",1,0,1,0.475840244876453,0.357,0.597457976160177,0.402542023839823,0.45985401459854,0.370558375634518,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Nonlabens",NA
"41",0.506214957484557,0.514959843585884,"ASV67",0,1,2,0.514959843585884,0.913,0.413020481127172,0.586979518872828,0.62043795620438,0.451776649746193,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sulfitobacter",NA
"42",0.0721478101650177,0.480617611011082,"ASV68",0,1,2,0.480617611011082,0.001,0.0713126992090219,0.928687300790978,0.072992700729927,0.248730964467005,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Tateyamaria",NA
"43",0.242985764032983,0.421628491674194,"ASV69",0,1,2,0.421628491674194,0.038,0.299583895133663,0.700416104866337,0.197080291970803,0.253807106598985,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Lentibacter",NA
"44",0.570872589615027,0.523163274692122,"ASV70",1,0,1,0.429127410384973,0.501,0.496085392884512,0.503914607115487,0.656934306569343,0.543147208121827,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Arenicella",NA
"45",0.787769067968643,0.189024977078155,"ASV71",1,0,1,0.212230932031357,0.001,0.894941834835803,0.105058165164197,0.693430656934307,0.34010152284264,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Cryomorphaceae","Cryomorphaceae",NA
"46",0.582982085362937,0.232521319028798,"ASV75",1,0,1,0.417017914637063,0.001,0.763310349574005,0.236689650425995,0.445255474452555,0.228426395939086,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Aliivibrio",NA
"47",0.456466442780433,0.0601430131975129,"ASV77",1,0,1,0.543533557219567,0.001,0.920823904312687,0.0791760956873126,0.226277372262774,0.0456852791878173,"Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Candidatus_Aquiluna",NA
"48",0.79047404956973,0.0933555221636275,"ASV78",1,0,1,0.20952595043027,0.001,0.961846556819258,0.0381534431807418,0.64963503649635,0.228426395939086,"Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Xenococcaceae","Pleurocapsa_PCC-7319",NA
"49",0.559024722590105,0.106804629034323,"ASV79",1,0,1,0.440975277409895,0.001,0.839483994979829,0.160516005020171,0.372262773722628,0.0710659898477157,"Bacteria","Actinobacteria","Acidimicrobiia","Actinomarinales","Actinomarinaceae","Candidatus_Actinomarina",NA
"50",0.770523590742363,0.280240165168408,"ASV80",1,0,1,0.229476409257637,0.001,0.782094276278838,0.217905723721162,0.759124087591241,0.360406091370558,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Tenacibaculum",NA
"51",0.313154926824319,0.366725736590377,"ASV81",0,1,2,0.366725736590377,0.625,0.383858374932148,0.616141625067852,0.255474452554745,0.218274111675127,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Octadecabacter",NA
"52",0.72878967627617,0.279258978878309,"ASV83",1,0,1,0.27121032372383,0.001,0.686466148469823,0.313533851530177,0.773722627737226,0.248730964467005,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter",NA
"53",0.648509529513162,0.165338594717332,"ASV86",1,0,1,0.351490470486838,0.001,0.900271118001646,0.0997288819983537,0.467153284671533,0.274111675126904,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Marinifilaceae",NA
"54",0.609672323954124,0.0355201170689916,"ASV90",1,0,1,0.390327676045876,0.001,0.979287441069234,0.0207125589307658,0.37956204379562,0.0609137055837563,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","Pseudohongiella",NA
"55",0.671260440053052,0.340470885935938,"ASV94",1,0,1,0.328739559946948,0.001,0.678361639979008,0.321638360020992,0.664233576642336,0.360406091370558,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Leucothrix",NA
"56",0.613918498072841,0.275260961331512,"ASV95",1,0,1,0.386081501927159,0.001,0.707325223997448,0.292674776002552,0.532846715328467,0.258883248730964,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Paraglaciecola",NA
"57",0.541797537871026,0.0260730001812249,"ASV96",1,0,1,0.458202462128974,0.001,0.980868448046474,0.0191315519535257,0.299270072992701,0.0355329949238579,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","RS62_marine_group",NA
"58",0.553995583475543,0.15035963500957,"ASV97",1,0,1,0.446004416524457,0.001,0.840936431838515,0.159063568161485,0.364963503649635,0.142131979695431,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Jejudonia",NA
"59",0.805268994999915,0.17970509866915,"ASV98",1,0,1,0.194731005000085,0.001,0.888387671402198,0.111612328597802,0.72992700729927,0.289340101522843,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Winogradskyella",NA
"60",0.875174732596722,0.123865263551129,"ASV101",1,0,1,0.124825267403278,0.001,0.92046071335857,0.0795392866414301,0.832116788321168,0.192893401015228,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Ulvibacter",NA
"61",0.675365430244888,0.303804704687773,"ASV102",1,0,1,0.324634569755112,0.001,0.74390749546037,0.25609250453963,0.613138686131387,0.360406091370558,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrionaceae",NA
"62",0.61049937253486,0.0860484105886208,"ASV107",1,0,1,0.38950062746514,0.001,0.895810513852065,0.104189486147935,0.416058394160584,0.0710659898477157,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Psychroserpens",NA
"63",0.823676356112197,0.204313713712276,"ASV109",1,0,1,0.176323643887803,0.001,0.860617178960208,0.139382821039792,0.788321167883212,0.299492385786802,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutibacter",NA
"64",NA,NA,"ASV111",NA,NA,NA,NA,NA,NA,NA,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Marinobacteraceae","Marinobacter",NA
"65",0.73946515173955,0.0907586600561347,"ASV114",1,0,1,0.26053484826045,0.001,0.891818968539237,0.108181031460763,0.613138686131387,0.0761421319796954,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Litoreibacter",NA
"66",0.511968668385832,0.0753153625921804,"ASV116",1,0,1,0.488031331614168,0.001,0.875837382560984,0.124162617439016,0.299270072992701,0.0456852791878173,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade",NA
"67",0.330122261963318,0.0932638282076294,"ASV119",1,0,1,0.669877738036682,0.003,0.785808261820923,0.214191738179077,0.138686131386861,0.0406091370558376,"Bacteria","Cyanobacteria","Oxyphotobacteria","Synechococcales","Cyanobiaceae","Synechococcus_CC9902",NA
"68",0.558334716294726,0.038606632718207,"ASV121",1,0,1,0.441665283705274,0.001,0.970637699830181,0.0293623001698191,0.321167883211679,0.050761421319797,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiomicrospirales","Thioglobaceae","SUP05_cluster",NA
"69",0.670059922508447,0.0735318386374512,"ASV123",1,0,1,0.329940077491553,0.001,0.918064195015337,0.0819358049846632,0.489051094890511,0.065989847715736,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Maritimimonas",NA
"70",0.186547578789329,0.163645916031104,"ASV125",1,0,1,0.813452421210671,0.893,0.340542848846147,0.659457151153853,0.102189781021898,0.0406091370558376,"Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rubripirellula",NA
"71",0.538864985908305,0.0612691517597566,"ASV131",1,0,1,0.461135014091695,0.001,0.947177138242862,0.0528228617571383,0.306569343065693,0.0710659898477157,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","Candidatus_Puniceispirillum",NA
"72",0.205456272382098,0.287552454233757,"ASV135",0,1,2,0.287552454233757,0.384,0.321282352276508,0.678717647723492,0.131386861313869,0.121827411167513,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter",NA
"73",NA,NA,"ASV138",NA,NA,NA,NA,NA,NA,NA,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Algicola",NA
"74",0.574081239046785,0.0902790549045825,"ASV147",1,0,1,0.425918760953215,0.001,0.885313526597891,0.114686473402109,0.372262773722628,0.0710659898477157,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_II","Clade_II",NA
"75",0.760846710665166,0.208733636137919,"ASV149",1,0,1,0.239153289334834,0.001,0.809261400477658,0.190738599522342,0.715328467153285,0.228426395939086,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutimonas",NA
"76",0.445856736755241,0.255227587264692,"ASV157",1,0,1,0.554143263244759,0.042,0.633348545820335,0.366651454179665,0.313868613138686,0.177664974619289,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Nitrincolaceae","Neptunomonas",NA
"77",0.760949546958209,0.0653120703649474,"ASV159",1,0,1,0.239050453041791,0.001,0.95577177329131,0.0442282267086895,0.605839416058394,0.0964467005076142,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Pibocella",NA
"78",0.859873596314035,0.265019444084502,"ASV160",1,0,1,0.140126403685965,0.001,0.851221986759751,0.148778013240249,0.868613138686131,0.472081218274112,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Lewinella",NA
"79",NA,NA,"ASV165",NA,NA,NA,NA,NA,NA,NA,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter",NA
"80",0.59214134484358,0.0844439776617701,"ASV166",1,0,1,0.40785865515642,0.001,0.906349018894781,0.0936509811052188,0.386861313868613,0.0761421319796954,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter",NA
"81",0.63289984617478,0.115815241234141,"ASV169",1,0,1,0.36710015382522,0.001,0.885113282168778,0.114886717831222,0.452554744525547,0.116751269035533,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Formosa",NA
"82",0.0994771925754732,0.321676813934974,"ASV171",0,1,2,0.321676813934974,0.026,0.150634724716622,0.849365275283378,0.0656934306569343,0.121827411167513,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Croceitalea",NA
"83",0.636099158299401,0.239607443507634,"ASV174",1,0,1,0.363900841700599,0.001,0.75935935710851,0.24064064289149,0.532846715328467,0.238578680203046,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudahrensia",NA
"84",0.319550148062855,0.0261534621572399,"ASV175",1,0,1,0.680449851937145,0.001,0.932625647093197,0.0673743529068027,0.109489051094891,0.0101522842639594,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseobacter_clade_NAC11-7_lineage",NA
"85",0.640683013703672,0.200949229903123,"ASV179",1,0,1,0.359316986296328,0.001,0.815000539052659,0.184999460947341,0.503649635036496,0.218274111675127,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Crocinitomicaceae",NA
"86",0.223514319191042,0.412965690307184,"ASV183",0,1,2,0.412965690307184,0.041,0.285180632126274,0.714819367873726,0.175182481751825,0.238578680203046,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Sedimentitalea",NA
"87",0.831997414072469,0.206568496924307,"ASV187",1,0,1,0.168002585927531,0.001,0.831878056949024,0.168121943050976,0.832116788321168,0.253807106598985,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","Marinicella",NA
"88",0.747811562622493,0.198903025116629,"ASV194",1,0,1,0.252188437377507,0.001,0.860825081430221,0.139174918569779,0.64963503649635,0.284263959390863,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"89",0.68800533339704,0.0282246564581905,"ASV202",1,0,1,0.31199466660296,0.001,0.98256262747333,0.0174373725266696,0.481751824817518,0.0456852791878173,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Gaetbulibacter",NA
"90",0.781857903255219,0.102849881725881,"ASV203",1,0,1,0.218142096744781,0.001,0.930537155343585,0.0694628446564149,0.656934306569343,0.152284263959391,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylotenera",NA
"91",NA,NA,"ASV205",NA,NA,NA,NA,NA,NA,NA,0,0,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter",NA
"92",0.714728484599785,0.263199111684989,"ASV207",1,0,1,0.285271515400215,0.001,0.721491159975956,0.278508840024044,0.708029197080292,0.248730964467005,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Algibacter",NA
"93",0.630009233569217,0.146760547660673,"ASV208",1,0,1,0.369990766430783,0.001,0.863125300165059,0.136874699834941,0.45985401459854,0.157360406091371,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Algoriphagus",NA
"94",0.507920618118477,0.198293547106344,"ASV220",1,0,1,0.492079381881523,0.001,0.631137848936612,0.368862151063388,0.408759124087591,0.106598984771574,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Thiothrix",NA
"95",0.561138483570936,0.0577650758011749,"ASV223",1,0,1,0.438861516429064,0.001,0.917831201935481,0.0821687980645188,0.343065693430657,0.0406091370558376,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","NS4_marine_group",NA
"96",0.641747980281214,0.0936045438866289,"ASV234",1,0,1,0.358252019718786,0.001,0.9249531871593,0.0750468128406998,0.445255474452555,0.116751269035533,"Archaea","Thaumarchaeota","Nitrososphaeria","Nitrosopumilales","Nitrosopumilaceae","Candidatus_Nitrosopumilus",NA
"97",0.767489347018534,0.198762828959579,"ASV239",1,0,1,0.232510652981466,0.001,0.858494319115001,0.141505680884999,0.686131386861314,0.279187817258883,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus_Megaira",NA
"98",0.668184616919884,0.256828389872805,"ASV241",1,0,1,0.331815383080116,0.001,0.7112381799245,0.2887618200755,0.627737226277372,0.228426395939086,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Pseudofulvibacter",NA
"99",0.712335790070565,0.214235923580622,"ASV242",1,0,1,0.287664209929435,0.001,0.86896065075897,0.13103934924103,0.583941605839416,0.350253807106599,"Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Arcobacteraceae","Arcobacter",NA
"100",0.588538105761431,0.102904041075101,"ASV243",1,0,1,0.411461894238569,0.001,0.930463979703052,0.0695360202969481,0.372262773722628,0.152284263959391,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NA
"101",NA,NA,"ASV248",NA,NA,NA,NA,NA,NA,NA,0,0,"Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Methylophagaceae","Methylophaga",NA
"102",0.598197916229318,0.0281521271815163,"ASV255",1,0,1,0.401802083770682,0.001,0.98048364672821,0.0195163532717901,0.364963503649635,0.0406091370558376,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","OM43_clade",NA
"103",0.619899833591231,0.057272983744188,"ASV261",1,0,1,0.380100166408769,0.001,0.907685950086926,0.0923140499130739,0.423357664233577,0.0355329949238579,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Anderseniella",NA
"104",0.849453258613249,0.112920306952881,"ASV264",1,0,1,0.150546741386751,0.001,0.92388041947577,0.0761195805242296,0.781021897810219,0.16751269035533,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina",NA
"105",0.532667332693175,0.080672736427834,"ASV270",1,0,1,0.467332667306825,0.001,0.883446017332483,0.116553982667517,0.321167883211679,0.0558375634517767,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Roseobacter",NA
"106",0.197786914516286,0.109073695344454,"ASV279",1,0,1,0.802213085483714,0.389,0.765627700982934,0.234372299017066,0.0510948905109489,0.050761421319797,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Polaribacter_2",NA
